Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,band_gap
57.25,48.5,137.3910525,2384.5,5.75,5.5,164.25,1.7375,1.5,0.0,4.0,6.75,12.25,0.5,0.0,3.5,0.25,4.25,19.75,0.0,0.0,194.0,0.0
42.0,58.2,97.932282,2470.4,8.8,4.6,138.4,2.128,1.4,0.4,4.8,2.6,9.2,0.6,0.8,1.2,0.2,2.8,15.268,0.8992000000000001,0.0,212.6,0.0
50.0,50.0,117.503295,2475.0,6.0,5.25,160.75,1.8175,1.25,0.0,4.75,3.5,9.5,0.75,0.0,5.25,0.0,6.0,18.51625,0.0,0.000561775,202.75,0.0
60.0,56.5,145.522,2468.7,8.0,5.5,145.0,2.22,1.0,0.0,7.0,7.0,15.0,1.0,0.0,3.0,0.0,4.0,15.355,0.0,0.0,227.0,0.0
35.0,60.0,81.43330399999999,2494.2,9.4,4.2,134.2,2.016,1.6,0.8,2.8,2.2,7.4,0.4,1.6,1.2,0.6,3.8,16.76666666666,1.0538,0.0,200.6,0.0
23.0,59.5,51.85869,2549.0,9.0,3.5,124.0,1.82,1.5,0.5,2.0,0.0,4.0,0.5,2.5,3.0,0.0,6.0,12.67625,0.762,0.0,197.5,0.0
43.75,55.25,100.3025,2562.75,7.75,5.0,146.25,2.125,1.25,0.0,6.5,0.0,7.75,0.75,0.0,3.5,0.0,4.25,13.70375,0.0,0.0,194.0,0.0
72.0,45.0,178.49,2506.0,4.0,6.0,175.0,1.3,2.0,0.0,2.0,14.0,18.0,0.0,0.0,8.0,0.0,8.0,22.2,0.0,0.0,194.0,0.0
49.0,50.0,119.0485,2623.5,6.0,5.0,152.0,1.87,2.0,0.0,4.0,7.0,13.0,0.0,0.0,6.0,0.0,6.0,15.39,0.0,1.126666666665e-05,194.0,0.0
53.25,42.25,129.159978,2638.5,5.75,5.25,158.25,,2.0,0.0,3.75,7.0,12.75,0.0,0.0,6.25,0.0,6.25,18.4025,0.0,1.5875e-06,194.0,0.0
50.0,43.0,,2575.75,6.0,5.25,163.0,1.78,1.5,0.0,4.5,3.5,9.5,0.5,0.0,5.5,0.0,6.0,19.37625,0.0,0.0,202.75,0.0
50.875,59.25,123.6244875,2688.875,8.375,4.875,147.875,1.65,2.0,0.75,1.875,8.75,13.375,0.0,1.5,4.375,0.0,5.875,18.99,0.289875,0.0,228.25,0.0
28.666666666666668,67.0,70.61733333333332,2667.333333333333,11.333333333333334,3.333333333333333,104.0,2.0933333333333333,2.0,0.6666666666666666,2.0,4.666666666666667,9.333333333333334,0.0,3.333333333333333,1.3333333333333333,0.0,4.666666666666667,9.478333333333332,1.016,0.0,175.33333333333334,0.0
26.75,61.75,62.55339874999999,2796.0,10.0,3.5,116.75,2.055,2.0,1.0,,3.0,7.75,0.0,2.0,0.75,0.5,3.25,13.0275,2.248,0.3871178,194.0,0.0
57.66666666666666,51.333333333333336,140.27631833333334,2782.6666666666665,6.333333333333333,5.333333333333333,155.33333333333334,1.6266666666666667,2.0,0.0,4.333333333333333,9.333333333333334,15.666666666666666,0.0,0.0,5.666666666666667,0.0,5.666666666666667,15.495,0.0,0.5161570666666667,217.33333333333331,0.0
50.0,50.25,117.734035,2747.25,6.0,5.25,158.25,1.7500000000000002,1.25,0.0,4.75,3.5,9.5,0.75,0.0,5.25,0.0,6.0,17.1875,0.0,0.0,228.0,0.0
32.25,57.0,78.74816375,2859.25,10.0,3.75,121.0,2.07,2.0,1.0,2.25,0.0,5.25,0.0,2.0,2.75,0.0,4.75,13.47375,2.248,0.3871178,201.75,0.0
61.5,43.25,151.590948,2929.0,6.0,5.5,157.0,1.815,2.0,0.0,4.0,10.5,16.5,0.0,0.0,6.0,0.0,6.0,17.13375,0.0,1.5875e-06,202.75,0.0
61.25,49.75,150.30722,3037.25,5.75,5.5,158.0,1.71,2.0,0.0,3.75,10.5,16.25,0.0,0.0,6.25,0.0,6.25,16.03,0.0,5.633333333325e-06,202.75,0.0
